,loc,scale,expectation,cv
クロスボウ,-2.063121,0.47918195,0.14251421,0.29741147
クロス・ストラップ,-2.0857408,0.521307,0.14229393,0.2729561
クロッカス,-2.0642087,0.48386088,0.1426804,0.294879
クロッキー,-2.1208122,0.52408147,0.13758938,0.26253435
クロックタワー,-2.0182183,0.5467218,0.15431398,0.2822532
クロッチ,-2.0900583,0.51505524,0.14122267,0.27418938
クロヒョウ(けものフレンズ),-2.1762633,0.49295044,0.12812315,0.25991082
クロワちゃん,-2.09381,0.4803607,0.1382852,0.28787786
クロワッサン,-1.975366,0.45681927,0.1539659,0.337039
クローバー,-1.9396029,0.52518004,0.16501881,0.31421378
クローン,-2.104137,0.48941368,0.13746664,0.28088024
クワガタ,-1.989222,0.50958616,0.15576872,0.3056769
クワガタファルコン,-2.048044,0.5755549,0.15222248,0.26447952
クワトロ・バジーナ,-2.0021002,0.49745646,0.15283923,0.3072414
クンカクンカ,-2.0679572,0.4724666,0.14137422,0.29922584
クンカー,-2.0391016,0.57584167,0.15361515,0.26676628
クンニリングス,-1.9063327,0.5225405,0.17036562,0.32603332
クー,-1.9675467,0.5249949,0.1604558,0.30563304
クーデレ,-1.9925317,0.49283978,0.15395635,0.3123862
クール,-1.9559004,0.50682396,0.1608207,0.31731075
クール、きっとクール,-1.8800629,0.46038637,0.16963857,0.36847
クールビズ,-2.0496912,0.5111172,0.14674325,0.28710294
クールビューティー,-2.068497,0.50547534,0.14359704,0.28408316
クールフォルテ,-2.0256577,0.54067224,0.15266728,0.28236568
クールポコ,-2.0278802,0.5013492,0.14923924,0.29767522
クールポコ状態,-2.0350273,0.4749616,0.14627996,0.3079827
グ,-1.9543824,0.50690717,0.16107182,0.3177541
グエル・ジェターク,-1.9929818,0.49820748,0.15429692,0.30970415
グッチ,-2.1085517,0.48607054,0.13663809,0.28110754
グノーシア,-2.0094879,0.4653986,0.14939076,0.32099527
グミ,-1.923052,0.5067617,0.16618592,0.32793698
グラエナ,-2.0383375,0.5082864,0.14820483,0.2915774
グラスワンダー,-2.0349605,0.45941758,0.1452312,0.31612027
グラスワンダー(ウマ娘),-1.9292635,0.5352338,0.16762501,0.31318092
グラスワンダー（ウマ娘）,-2.1323311,0.54027236,0.13719061,0.2539286
グラップラー刃牙,-1.9865357,0.5068503,0.15597071,0.3077254
グラディウス,-2.029264,0.4835195,0.14773008,0.30553076
グラデーション,-2.1288378,0.59809744,0.14227726,0.23788308
グラデ髪,-1.974424,0.5068851,0.15787406,0.31145927
グラトニー,-2.0726595,0.4744479,0.14084306,0.29685676
グラハム・エーカー,-2.0729005,0.51825875,0.14390463,0.27766946
グラビアアイドル,-2.0951004,0.4369096,0.13538192,0.30986255
グラフィグ,-2.080916,0.47509563,0.13972795,0.2941049
グラフィティ,-2.1004171,0.49977052,0.13868755,0.27750248
グラブル,-2.0047386,0.5302919,0.15503044,0.29234925
グラマラス,-2.089118,0.48586053,0.13930522,0.28671855
グラマー,-1.9844621,0.5181447,0.15720175,0.3033935
グランツーリスモ,-2.0576892,0.53077155,0.14707245,0.2770918
グランブルーファンタジー,-2.0148752,0.501823,0.1512287,0.30135864
グラードン,-2.0533547,0.48119554,0.14405213,0.299363
グラーフ,-2.15334,0.48144078,0.13036104,0.27077273
グラーフ・ツェッペリン,-2.0633852,0.476811,0.14231521,0.298473
グラーフ・ツェッペリン(艦これ),-1.9957352,0.46096572,0.1511488,0.32789597
グラーフ・ツェッペリン（艦これ）,-1.9316291,0.49053413,0.16343871,0.3331852
グリコ,-2.065926,0.4618771,0.14096259,0.305195
グリッドマン,-2.0872772,0.5046271,0.14086506,0.27914682
グリッドマンの下半身担当,-2.0047178,0.5421435,0.15602203,0.28778732
グリフォン,-2.1113763,0.5182644,0.13847338,0.26718673
グリマス,-2.0286605,0.5111896,0.14986761,0.29317424
グリムノーツ,-2.081575,0.5105061,0.14209399,0.27833945
グリム童話,-2.0522437,0.5167698,0.14679499,0.28406262
グリード,-2.0618093,0.47846654,0.14265242,0.29814503
グリーンアイドモンスター,-2.0241742,0.5320139,0.15218554,0.2860556
グリーンヒロイン,-2.0878515,0.45125213,0.13723819,0.3041275
グルグル目,-2.086942,0.5486725,0.14421917,0.26285112
グルメ,-2.0628664,0.44021794,0.14001992,0.31806955
グルメスパイザー,-2.1307483,0.5298821,0.13664612,0.25788024
グルメ淫夢,-1.9396307,0.5177551,0.16437653,0.3174793
グレア,-2.0381606,0.4483697,0.14404307,0.3212596
グレイ,-2.108457,0.53455514,0.14007425,0.26203892
グレイシア,-2.050325,0.51183254,0.14670394,0.28662488
グレイス,-1.985135,0.49191102,0.15502843,0.31515545
グレイ・フォックス,-2.005048,0.5316567,0.15509483,0.29171988
グレカーレ,-2.044859,0.4948468,0.14625227,0.2955506
グレカーレ(艦これ),-2.0319347,0.47672352,0.1468561,0.308053
グレカーレ（艦これ）,-2.1043794,0.51105225,0.13892901,0.27184895
グレミーホイホイ,-2.110903,0.4837613,0.13616465,0.28147075
グレル,-1.9199233,0.44453025,0.16184442,0.36407965
グレンダイザー,-1.9868937,0.4954281,0.15502496,0.31291112
グレンラガン,-2.0250704,0.46781015,0.1472465,0.31475696
グレートありがとウサギ,-2.0661044,0.5254373,0.14542973,0.27677846
グレートシング,-1.9602941,0.4767998,0.15776871,0.3308909
グレートマジンガー,-2.0518138,0.5368382,0.14841895,0.2764687
グレープ君,-2.078178,0.452926,0.13867712,0.3061805
グロ,-2.0473447,0.48192486,0.14497139,0.3008174
グローブ,-2.0252304,0.5254794,0.15150054,0.2883092
グロ注意,-2.1124568,0.48943564,0.13632914,0.27854356
グーイ,-2.0689628,0.48028022,0.1417588,0.29515854
ケイ,-2.017147,0.42647076,0.14569959,0.3416403
ケイ(ガールズ&パンツァー),-2.053474,0.5073686,0.14591041,0.28758264
ケイエスミラクル(ウマ娘),-1.9689809,0.48643225,0.15713143,0.32302842
ケイエスミラクル（ウマ娘）,-2.0584927,0.51426756,0.1456925,0.28330097
ケダモノ,-2.0452945,0.4594175,0.1437381,0.31287032
ケチャップ,-2.0312953,0.49393347,0.14818259,0.30000514
ケッコンカッコカリ,-2.0765321,0.527781,0.14409885,0.27302772
ケッコンカッコガチ,-2.0012164,0.48090553,0.15174082,0.31553146
ケッモー☆,-2.0266147,0.49422008,0.14889885,0.30128047
ケツ,-2.0085185,0.5350003,0.15483336,0.28940797
ケツだけ星人,-2.035129,0.49092802,0.14739726,0.3002421
ケツでしょ。,-2.0282538,0.51544195,0.15025617,0.2915094
ケツァルコアトル,-2.163756,0.5101456,0.13085943,0.2565139
ケフィア,-2.050373,0.5221688,0.14748292,0.282443
ケムリクサ,-2.0898106,0.43070695,0.13573425,0.31514293
ケモ,-2.025368,0.45857137,0.14657411,0.31963205
ケモKRG,-2.137483,0.47537038,0.13206059,0.2778057
ケモショタ,-1.9924692,0.48295668,0.15322533,0.31726518
ケモセーフ,-2.0410764,0.48026803,0.14576672,0.30351117
ケモナー,-2.039724,0.5419198,0.15063651,0.27796826
ケモナーホイホイ,-2.0729508,0.5205992,0.14407243,0.27674347
ケモノ,-2.1183019,0.48023286,0.13493124,0.28097042
ケモノ娘,-2.0901692,0.50032634,0.14015505,0.28012726
ケモミミ,-2.05591,0.48939177,0.14425714,0.2947682
ケモロリ,-2.0583162,0.49772412,0.14450349,0.29032847
ケモ兄貴,-2.1359913,0.5121069,0.13467853,0.2629891
ケモ耳,-2.0474088,0.46749225,0.1439723,0.30796725
ケモ耳エルフ,-2.0617356,0.49220708,0.14361751,0.2917827
ケルベロス,-2.198568,0.48367855,0.12473103,0.25788
ケルベロス・サーガ,-2.121684,0.5011929,0.13586591,0.27108505
ケロちゃん,-2.0766895,0.51644313,0.14322583,0.27733126
ケロロ,-2.04117,0.5200663,0.14868349,0.28589332
ケロロ軍曹,-2.0639498,0.4967634,0.14362308,0.2891177
ケンシロウ,-2.0763748,0.48942587,0.14133734,0.2887819
ケンタウロス,-2.0788949,0.47854343,0.140241,0.29305804
ケンプファー,-2.0441184,0.4870907,0.14580433,0.29933712
ケーキ,-2.026034,0.5306961,0.15179643,0.28603268
ケーキ屋,-2.0401416,0.5341002,0.1499415,0.28073665
ケージ鎮守府,-2.047591,0.47750038,0.14462839,0.30288646
ケース,-2.106101,0.49278885,0.1374245,0.27887097
ゲイ,-2.0460727,0.5355699,0.14917202,0.2785295
ゲイヴン,-2.1087565,0.48312163,0.13641505,0.28236172
ゲゲゲの鬼太郎,-1.9874262,0.46823978,0.15292588,0.32659736
ゲコ太,-2.0910614,0.4919581,0.13944988,0.28345886
ゲシュペンスト,-2.0613902,0.5151221,0.14533487,0.28213674
ゲス顔,-1.9981163,0.52124274,0.15531977,0.2979797
ゲッコウガ,-2.1162746,0.52321565,0.13815248,0.264045
ゲッタードラゴン,-2.0190303,0.48119032,0.14908208,0.30981937
ゲッターロボ,-2.0408797,0.53932524,0.15025161,0.27859184
ゲッターロボG,-1.9653999,0.51723945,0.16015206,0.3096285
ゲッターロボアーク,-2.062531,0.51792955,0.14537981,0.2806942
ゲッター線汚染地帯,-2.0545404,0.48023996,0.14381534,0.2994656
ゲマ,-2.0425038,0.5224272,0.14866813,0.28457195
ゲルググ,-1.9960401,0.48002878,0.15246408,0.31761444
ゲロイン,-2.1087854,0.53036624,0.13971633,0.26343367
ゲンガー,-2.0910075,0.44307032,0.13630615,0.30764
ゲーマー,-2.0435104,0.46454948,0.14433658,0.31070226
ゲーム,-1.9323621,0.51779693,0.16557926,0.31977645
ゲームオーバー,-2.0467992,0.46268564,0.14373842,0.31066108
ゲームボーイ,-2.0686455,0.49214643,0.14262429,0.28980052
ゲーム制作,-1.9843268,0.51946163,0.1573305,0.3028722
ゲーム機,-2.0304549,0.53972286,0.15185875,0.2813643
コアラ,-2.091711,0.45138538,0.13671775,0.30288476
コイカツ,-2.080556,0.4594385,0.13875936,0.30201945
コイカツサンシャイン,-2.013335,0.5336415,0.15397757,0.28854123
コイカツ！,-2.149253,0.48508433,0.13112561,0.27031508
コイキング,-1.9868405,0.48027322,0.15389122,0.32042432
コイン,-2.069888,0.49722004,0.14280514,0.28720713
コウテイ,-2.0100567,0.5209744,0.15345475,0.29455334
コウテイペンギン(けものフレンズ),-2.0643387,0.4915683,0.14319913,0.29131076
コウモリ,-2.0305092,0.503637,0.1490186,0.29588494
コウ・ウラキ,-1.9968987,0.48068756,0.15238145,0.31700727
コカ・コーラ,-2.051288,0.4668681,0.1433731,0.30709553
ココア,-1.9711859,0.5406675,0.16121356,0.29817507
ココロ,-2.1059036,0.4847267,0.13691108,0.28245005
コザクラインコ,-1.9589065,0.49805403,0.15963303,0.32051346
コシラズ,-2.0231488,0.51703155,0.15114918,0.29234034
コジコジ,-2.0502844,0.49560243,0.14551537,0.2936131
コスプレ,-2.0368347,0.5023105,0.1479802,0.29459906
コスモス,-2.0916004,0.49159837,0.13935009,0.28346327
コズミックブレイク,-2.075357,0.5108531,0.1430056,0.27993485
コタツ,-2.0695367,0.48871878,0.1422579,0.29108334
コダック,-2.0002546,0.4824571,0.1520004,0.31505474
コックカワサキ,-1.9877055,0.49642256,0.15497558,0.3121848
コッコロ,-2.0775237,0.48284107,0.14072382,0.29144958
コットポトロ,-2.073831,0.46714157,0.14019507,0.3001126
コップ,-1.9772087,0.46906963,0.1545565,0.32949585
コッペパン,-2.0122414,0.438369,0.14717136,0.33572483
コツメカワウソ(けものフレンズ),-2.016504,0.48925638,0.15004528,0.30668026
コツメカワウソ（けものフレンズ）,-2.107889,0.5104006,0.13839622,0.27115214
コトブキヤ,-2.036356,0.47475952,0.14607172,0.30767518
コナミ,-2.094776,0.5593687,0.14394425,0.2573334
コナン,-2.0255692,0.4362056,0.14508557,0.33260822
コニー,-2.160848,0.5705607,0.13559563,0.2376533
コネクト,-2.02097,0.5910338,0.1578185,0.2670211
コノハ,-2.0281348,0.49503192,0.14873241,0.30045015
コパノリッキー,-2.0974479,0.5307593,0.14133884,0.26629555
コパノリッキー(ウマ娘),-2.03255,0.5267916,0.15049951,0.2856908
コパノリッキー（ウマ娘）,-2.072432,0.4896834,0.14191356,0.28980678
コピック,-2.1183124,0.50176907,0.13636416,0.27176678
コブラ,-2.081916,0.47914225,0.13985804,0.29189253
コブラじゃねーか,-2.0597434,0.5013493,0.14455897,0.28833982
コマ,-2.0228486,0.5685154,0.15547913,0.2734827
コマネチ,-2.0705893,0.5331011,0.14536743,0.27268267
コマンダン・テスト,-2.0397568,0.5191066,0.14881952,0.28668392
コマンダン・テスト(艦これ),-2.0469422,0.4976548,0.14615142,0.29368034
コマンダン・テスト（艦これ）,-2.0057828,0.52945966,0.15480034,0.2923742
コマンドウルフ,-2.0917401,0.5182063,0.14121507,0.27250743
コマンドー,-2.0247183,0.4848051,0.14849554,0.30629945
コミPo!,-2.0595493,0.5174373,0.1457768,0.28172845
コミカライズ,-2.002694,0.4631837,0.15025456,0.32439518
コミケ,-2.0668075,0.4737775,0.14162466,0.29892653
コミック,-2.0531142,0.49621058,0.14514795,0.2925128
コミックボンボン,-2.0436945,0.55454576,0.15108177,0.2724424
コミックマーケット,-2.0477972,0.5129841,0.14716205,0.28687447
コミッション,-2.0488694,0.52306384,0.14777397,0.28251612
コミティア,-1.9784963,0.4787358,0.15506633,0.32390794
コミュ障,-2.1079824,0.5155512,0.1387494,0.26912826
コメディ,-2.0764725,0.46844342,0.13991043,0.29867092
コメント,-2.0642822,0.5398639,0.14681886,0.27195534
コメントアート,-2.0392985,0.4402602,0.14336176,0.32562962
コヤンスカヤ,-2.045523,0.47105965,0.14448576,0.30672497
コラ,-2.0306034,0.526358,0.15075837,0.28641793
コラッタ,-1.9991773,0.44568607,0.14958967,0.3356391
コラボ,-2.0712214,0.47107062,0.14082074,0.29893765
コラボレーション,-2.081117,0.4156107,0.13604756,0.32734373
コラージュ,-2.105545,0.45836553,0.13526823,0.29510996
コラ画像,-2.0696876,0.52144945,0.14460738,0.27731812
コルセット,-2.070118,0.48168927,0.14169115,0.29415467
コルニ,-2.104325,0.49553666,0.13785586,0.27819508
コレジャナイ,-2.1234486,0.4812363,0.13430332,0.27907977
コロクロP,-2.035159,0.49652752,0.14780088,0.29766905
コログ,-2.0883393,0.5224783,0.14201146,0.27180356
コロコロ,-2.073462,0.5122652,0.14338039,0.27989483
コロコロコミック,-2.0130599,0.45340025,0.14803983,0.32651025
コロッケ,-2.1082864,0.47758883,0.13611694,0.28500864
コロラド,-2.0571415,0.47051886,0.1427804,0.3034531
コロラド(艦これ),-2.0539408,0.50832605,0.14591326,0.28704658
コロラド（艦これ）,-2.119033,0.49581093,0.13586155,0.27401885
コロンビア,-1.9980476,0.506958,0.15419391,0.3041552
コロン式ミク,-2.0640929,0.52175486,0.14544187,0.2787552
コン,-2.0110512,0.45668587,0.14855944,0.32529896
コンガラ,-2.0279806,0.5016441,0.14924632,0.29751438
コンセプトアート,-2.0505931,0.49136344,0.14516647,0.29543605
コンテナ,-2.102104,0.47507167,0.13679697,0.28795016
コンテ・ディ・カブール(艦これ),-2.0769207,0.5268,0.14396837,0.2732885
コンテ・ディ・カブール（艦これ）,-1.9817755,0.4745098,0.15424767,0.3250674
コントローラー,-1.9992608,0.50667167,0.1539846,0.30391398
コンドーム,-2.044855,0.52911484,0.14884141,0.28130266
コンパスエンジョイ部,-1.9826063,0.44902363,0.15231642,0.33921695
コンビニ,-2.0968137,0.47707778,0.13765398,0.2885357
コンボイ,-1.9547236,0.52739716,0.16273214,0.3085571
コート,-2.0526052,0.55742884,0.14998174,0.2690599
コードギアス,-2.0023453,0.4659096,0.15049739,0.32301843
コードギアス反逆のルルーシュ,-2.1002672,0.53377384,0.14116725,0.26447016
コーヒー,-2.0829809,0.49334553,0.14067739,0.2851498
コーヒーカップ,-2.0251205,0.47153226,0.14749676,0.31280312
コーヒー牛乳,-2.0232882,0.54658496,0.15352212,0.28087512
コープスパーティー,-2.1376624,0.5611297,0.1380376,0.24599947
コーラ,-2.032453,0.4930405,0.1479459,0.30006844
コーン,-2.0506883,0.48277068,0.14454643,0.29941013
ゴMNT,-2.0707536,0.4924453,0.1423449,0.2890573
ゴア・マガラ,-1.9430736,0.44995832,0.1585251,0.35231063
ゴエモンインパクト,-2.0759923,0.52294385,0.14381073,0.27500224
ゴキブリ,-2.0698066,0.5192755,0.14442673,0.27813125
ゴゴゴ(クッキー☆),-2.0117998,0.47255737,0.149547,0.31646314
ゴゴゴ（クッキー☆）,-2.0127873,0.45631778,0.14827682,0.32494202
ゴシック,-2.0464811,0.5013035,0.14648555,0.29220933
ゴシックロリータ,-2.0596597,0.5035443,0.14473058,0.28742376
ゴジこれ,-1.9740887,0.5578928,0.16227442,0.29087025
ゴジュラス,-2.0567307,0.47982967,0.14347242,0.29900697
ゴジラ,-2.035223,0.5238888,0.14986908,0.2860704
ゴジラ-1.0,-2.09091,0.49067867,0.13938336,0.28406242
ゴジラS.P,-2.044579,0.5644469,0.15178673,0.26891232
ゴジータ,-2.0709648,0.47944388,0.14141852,0.29496366
ゴスロリ,-2.105198,0.5008741,0.13810231,0.2757226
ゴッドイーター,-2.0265956,0.4270252,0.1443636,0.3380681
ゴッドガンダム,-2.1167147,0.55470896,0.14045562,0.25320596
ゴッホ,-2.13894,0.45654538,0.13071665,0.28631687
ゴトシープ,-2.0824873,0.512842,0.14213416,0.27715
ゴトランド,-2.0950415,0.46306753,0.13699296,0.29583797
ゴトランド(艦これ),-2.0435874,0.50948656,0.14751887,0.2895442
ゴトランド（艦これ）,-2.0067997,0.45018443,0.14875321,0.33042726
ゴドス,-2.0737903,0.5411724,0.14553241,0.26892063
ゴドルフィンバルブ(ウマ娘),-2.0298092,0.5140892,0.14991821,0.29161906
ゴブリン,-2.0043886,0.51865995,0.15414147,0.29719177
ゴブリンスレイヤー,-1.997594,0.46907213,0.1514379,0.32284564
ゴミ,-1.9555978,0.5089503,0.1610432,0.31642225
ゴミを見るような目,-1.9912935,0.5410998,0.15804127,0.29207417
ゴミ箱,-2.018618,0.5170826,0.15183955,0.29364663
ゴムの日,-1.9734929,0.52641356,0.15962352,0.30322835
ゴム版画,-2.0925217,0.5286502,0.14187823,0.26837826
ゴリウマッチョ娘シリーズ,-2.0657265,0.4677586,0.14137669,0.30224285
ゴリラ,-2.0672138,0.51461405,0.14445317,0.28070197
ゴリ押し,-1.9502207,0.50476795,0.16156863,0.32008496
ゴルゴ13,-2.0460157,0.5411881,0.14963244,0.27648878
ゴルゴンゾーラ☆,-2.0853236,0.49575457,0.14051554,0.2834377
ゴルシ,-2.1205525,0.5263517,0.13778931,0.26178184
ゴルディオンハンマー,-2.0449545,0.45944372,0.14378873,0.31296265
ゴルバット,-2.118645,0.5134754,0.13713129,0.26706496
ゴルフ,-2.0250785,0.51707244,0.15086098,0.29175985
ゴルマク,-2.0282643,0.51067823,0.14988783,0.29350737
ゴローニャ,-1.9957689,0.5174302,0.15537685,0.30028564
ゴン,-2.0963454,0.48951882,0.13854901,0.28303102
ゴーグル,-2.0286992,0.5267501,0.1510769,0.28680944
ゴース,-2.1514416,0.49940947,0.1317648,0.2638412
ゴースト,-2.1080763,0.47462937,0.13595384,0.28644213
ゴーストタイプ,-2.0845563,0.5683815,0.14616376,0.25715786
