,loc,scale,expectation,cv
57266075,-1.9183422,0.49440148,0.16594054,0.6788799
57354676,-2.0802085,0.44047287,0.13762808,0.7093633
57470708,-2.017451,0.5141191,0.15178476,0.5742496
57585734,-2.0701487,0.52728575,0.14498375,0.5214675
57621313,-2.0139298,0.4999148,0.15122713,0.60511476
57747606,-2.089451,0.48942435,0.13950108,0.58237994
57762681,-2.05114,0.4374093,0.14149702,0.7395563
57787635,-2.0106597,0.47865152,0.15015218,0.65537935
57904892,-2.0145605,0.4669743,0.1487441,0.6821091
57905457,-2.1396885,0.47431943,0.1317039,0.58540547
57924643,-2.0348887,0.5245519,0.14997129,0.54504347
58019443,-2.1488183,0.5043439,0.1324385,0.52066773
58064686,-2.104428,0.48659122,0.13723746,0.579621
58065803,-2.0981987,0.45654932,0.13615245,0.6532058
58088516,-2.087901,0.48051327,0.13911495,0.6025083
58116196,-2.0989735,0.48491982,0.1378761,0.5863395
58175709,-2.0623722,0.49264082,0.14355676,0.5915111
58218788,-2.0344439,0.48688102,0.14720674,0.6209863
58224803,-2.0854332,0.48694113,0.139893,0.5899878
58250298,-2.1112561,0.4755176,0.1355794,0.5995985
58317177,-2.0701523,0.54921037,0.1467043,0.48636848
58322804,-2.056285,0.532094,0.14738268,0.5205587
58420371,-2.0895386,0.4974567,0.14004283,0.5659138
58623162,-2.0435634,0.48301956,0.14559749,0.62405723
58690535,-2.103593,0.5165182,0.1394293,0.5226162
58751607,-2.0823936,0.50428015,0.14152989,0.55655026
58952036,-2.0347908,0.48143154,0.14676793,0.63323087
59121748,-2.0122445,0.47975925,0.14999399,0.6516691
59134140,-2.0070026,0.4726215,0.15027069,0.6727401
59359575,-2.1595752,0.5073528,0.13122106,0.50978065
59463461,-2.078266,0.46924803,0.13971242,0.63449776
59591114,-2.110674,0.4682313,0.13519277,0.6166413
59671175,-2.0542128,0.51456714,0.14633992,0.55268633
59734825,-2.052764,0.44525173,0.14175722,0.715046
59832030,-2.0985906,0.4714753,0.13704497,0.6165172
60097490,-2.0415428,0.49157423,0.14650142,0.6062666
60126907,-2.0652363,0.5036631,0.14393434,0.5673932
60141155,-1.909889,0.44710296,0.1636642,0.81872606
60250253,-1.9765757,0.46522388,0.15437678,0.71327657
60262391,-2.042168,0.55355316,0.15122941,0.4935346
60480373,-2.0432913,0.506794,0.1473608,0.5737452
60495504,-2.0580273,0.49890557,0.14463039,0.5810625
60613319,-2.0631883,0.53657556,0.14671965,0.5095966
60618789,-2.0569837,0.4882456,0.14402163,0.6041587
60685874,-2.1371648,0.50100994,0.13376653,0.5329111
60704823,-2.1219654,0.48322856,0.13463196,0.576558
60743231,-2.0975351,0.48486787,0.13807108,0.58729446
60781396,-2.0811296,0.46870694,0.13927756,0.63398415
60792509,-1.9896016,0.52562994,0.15700805,0.56827915
60804363,-2.071392,0.50759685,0.14333586,0.55631024
60806093,-2.1087677,0.47548234,0.13591494,0.60117155
60892911,-2.109961,0.5047624,0.13771506,0.5405146
61051267,-2.0638893,0.46677104,0.14157133,0.64978176
61060785,-2.0443687,0.5345424,0.1493443,0.52266616
61080458,-1.9745328,0.5245237,0.15929933,0.5790069
61157459,-2.0778797,0.46600473,0.13955459,0.6426337
61393224,-2.1085594,0.51168686,0.1383944,0.5285791
61431040,-2.029686,0.46899533,0.14664984,0.66672164
61445039,-2.0894551,0.47174284,0.13832013,0.6215481
61573222,-2.0601594,0.5365316,0.14716125,0.5112141
61584160,-2.1081452,0.4582408,0.13490927,0.64247215
61671414,-2.0591378,0.49882552,0.14446409,0.58058065
61689952,-2.089839,0.517942,0.14146443,0.527333
61742531,-2.1703901,0.43163523,0.12527604,0.6724102
61798120,-2.0043528,0.49251145,0.15212251,0.6271347
61798490,-2.0656962,0.5111576,0.14441629,0.5527218
61815194,-1.9832673,0.4939195,0.1554721,0.6372945
61963783,-1.9973528,0.5111449,0.15463027,0.59184295
62017046,-1.9897603,0.5253924,0.15696356,0.56863195
62045207,-2.074891,0.5046245,0.14262049,0.5600738
62106310,-2.0276895,0.5186744,0.15059249,0.5597753
62116942,-2.1646357,0.517366,0.13123026,0.49027333
62200169,-2.194104,0.51081,0.12699081,0.48669118
62264751,-2.1019073,0.512405,0.13936934,0.5308118
62295128,-2.0881276,0.4893125,0.13967815,0.5833858
62420646,-2.070396,0.47633392,0.14128883,0.6227085
62624012,-1.9745822,0.45847878,0.1542037,0.73359495
62652457,-2.0351672,0.4945015,0.14765137,0.60381275
62722838,-2.0493846,0.48624173,0.14497861,0.61319625
62827624,-2.1276865,0.47953418,0.13362604,0.5811015
62978323,-2.084838,0.46210924,0.1383366,0.6478102
63103778,-2.0261266,0.47908866,0.14787862,0.6442784
63201409,-1.9972172,0.4542676,0.15046307,0.7291325
63210664,-2.057253,0.5039991,0.1451126,0.5712755
63236330,-2.093563,0.4991779,0.13960004,0.5602409
63243185,-2.1237211,0.5458339,0.13879548,0.46585885
63291668,-2.1169028,0.50786346,0.13697729,0.53107345
63406268,-2.0149977,0.533236,0.1536885,0.5405084
63425211,-2.0132039,0.5189487,0.15281151,0.5674234
63439797,-2.0493004,0.4737863,0.14412652,0.64206487
63444298,-2.0504055,0.5096587,0.14652936,0.5641126
63491451,-2.0357761,0.44912326,0.14443578,0.71605057
63775006,-2.0792162,0.5059676,0.14210136,0.5550764
63852740,-2.044012,0.4638628,0.14421822,0.6702565
64000536,-2.0378935,0.47377613,0.1457793,0.64945567
64008201,-2.1095142,0.49292403,0.13696536,0.56370354
64012230,-2.0806105,0.5030262,0.14169297,0.55997306
64018338,-2.0115666,0.5414487,0.15489879,0.52836424
64018576,-2.021887,0.50837827,0.15067007,0.5829792
64159423,-2.0482285,0.48796928,0.14526851,0.61007965
64207287,-2.051015,0.49644405,0.14546983,0.590245
64250180,-2.1184306,0.50606376,0.13664345,0.53355396
64471681,-2.0321567,0.5701333,0.1541806,0.47432593
64537930,-2.002039,0.5068558,0.15357172,0.5977815
64553737,-2.0949852,0.45769972,0.13666253,0.6523613
64587854,-2.0524983,0.47213602,0.14355426,0.643994
64696131,-2.1073062,0.49005175,0.13707447,0.57078516
64708290,-2.0896163,0.50179464,0.14033578,0.5573351
64709959,-2.065366,0.47169238,0.14168923,0.63682353
64756139,-2.068268,0.4944449,0.14284001,0.58427066
64874297,-2.015761,0.5159337,0.15218368,0.57171595
64876223,-2.1011684,0.5494058,0.14223921,0.4712299
65079843,-2.070002,0.47568557,0.1413009,0.6244605
65184970,-2.0658693,0.55504936,0.14780973,0.47977746
65195161,-2.0483575,0.51053834,0.14689566,0.5635757
65326263,-2.0968046,0.5322658,0.14154306,0.49961042
65477835,-1.9435211,0.4749599,0.16029689,0.7105771
65480739,-2.0264864,0.491289,0.14870305,0.6160924
65504889,-2.076754,0.5191283,0.14341584,0.53216666
65553218,-2.0588226,0.5220991,0.14623669,0.53647625
65658778,-1.9849553,0.5076121,0.15627776,0.6065034
65746366,-2.0485358,0.46242195,0.14347151,0.67094785
66049592,-1.9682328,0.5222142,0.16011244,0.5871212
66119269,-2.0667,0.5309171,0.14576443,0.51712805
66234582,-2.1025007,0.47235096,0.1365666,0.6120894
66356726,-2.0017526,0.5316975,0.15561014,0.55043834
66383796,-2.1369722,0.55607265,0.13774325,0.4454585
66423767,-1.9897715,0.48868486,0.15406743,0.6451386
66467953,-1.9983277,0.5373081,0.15661298,0.5424766
66547932,-2.0695164,0.4678462,0.14084767,0.6434924
66610379,-2.0831907,0.46241772,0.13858443,0.64810526
66661248,-2.016608,0.5122561,0.15176761,0.5783688
66691507,-2.0909626,0.4821731,0.13880055,0.597015
66726861,-2.0833938,0.4926448,0.14057074,0.5791981
66735306,-2.0327046,0.5169351,0.14970425,0.5602245
66799593,-2.080339,0.47869202,0.14004858,0.6111761
66824432,-1.9884247,0.4545566,0.15181178,0.7347329
66836243,-2.0125937,0.48249182,0.15013888,0.644931
66905513,-2.1146028,0.508074,0.13730738,0.5319122
66959464,-2.0921032,0.501349,0.13995592,0.55681515
67044407,-2.0499778,0.51848847,0.14725895,0.54777664
67063144,-2.0182216,0.5219952,0.15228796,0.55889803
67106921,-2.073572,0.5497909,0.14625013,0.4838393
67108300,-2.1122096,0.5189093,0.13840431,0.5140043
67229141,-2.0502083,0.47819752,0.1442984,0.6310255
67237840,-2.1198237,0.533227,0.13839296,0.48673177
67266090,-2.0109832,0.5057407,0.15211834,0.59473807
67285564,-2.0933042,0.4674738,0.1375128,0.62925774
67340865,-2.025811,0.522655,0.15118866,0.55346346
67444547,-2.0395525,0.5060316,0.1478557,0.577408
67461879,-2.0338097,0.4866064,0.14728045,0.6219987
67545748,-2.1131556,0.48990858,0.13626546,0.5677481
67575701,-2.0720692,0.48992202,0.14198166,0.5915321
67629413,-2.0334468,0.55265814,0.15247855,0.4992242
67677865,-2.0970755,0.4369855,0.13511927,0.70759255
67787415,-2.0911353,0.5337735,0.14246225,0.5000182
67789269,-2.0818658,0.58287126,0.14778505,0.43499595
67879762,-2.0275524,0.45708242,0.14615461,0.6995576
68036657,-2.017926,0.57706475,0.15701342,0.47150648
68057898,-2.0914948,0.44446915,0.13632435,0.69006526
68088768,-2.1021569,0.5356133,0.1410394,0.4916293
68118716,-2.0588317,0.50834745,0.14520292,0.5618936
68135142,-2.0332453,0.44964558,0.14483577,0.71636635
68249820,-2.0031004,0.5255744,0.15489836,0.5607618
68346555,-1.9914795,0.5298927,0.15706645,0.5593808
68380857,-2.0735683,0.5014363,0.1425804,0.5670591
68394041,-1.984526,0.4921864,0.15514389,0.6404356
68583271,-2.0417955,0.47729006,0.14545442,0.6385018
68596146,-2.021147,0.5077055,0.15073007,0.584758
68685705,-2.0784855,0.51752764,0.143049,0.53409404
68758854,-2.0344162,0.54972196,0.15208448,0.50326735
68788985,-2.1246922,0.5203599,0.13679045,0.5051824
68813824,-2.0012822,0.49531978,0.15280215,0.62281364
69143210,-2.1046531,0.47308072,0.13631998,0.6091006
69151389,-2.1066043,0.5884981,0.14464986,0.4176648
69517610,-2.0906425,0.51392835,0.14105842,0.53406465
69631414,-2.0805795,0.50382763,0.14175454,0.55843544
69680853,-1.9692997,0.49860275,0.15802576,0.6356507
69760767,-2.0882597,0.5221186,0.1419961,0.5208804
69967893,-2.1329677,0.5129622,0.13514559,0.5136072
70054319,-2.0523515,0.4866475,0.14457764,0.610481
70121247,-2.0815864,0.5197364,0.14276956,0.52852964
70151268,-2.0968425,0.58746576,0.14598016,0.42298865
70157189,-2.0314355,0.5302805,0.15094544,0.5367954
70167149,-2.032494,0.46811697,0.14617841,0.6670747
70203273,-2.0215096,0.4631024,0.14744829,0.6875205
70244080,-2.0612364,0.51196456,0.1451217,0.553672
70343117,-1.9702961,0.51998883,0.15959723,0.5902518
70529265,-2.009733,0.48385915,0.15066852,0.6435534
70744062,-1.9752952,0.4638709,0.15447746,0.71791136
70788417,-1.9748592,0.47541326,0.15538484,0.68748945
70815292,-2.0637,0.46390852,0.14140964,0.65707403
70896867,-2.0152295,0.5266489,0.15311746,0.55205506
70898499,-2.066695,0.46680033,0.14117661,0.6478887
70916440,-2.075604,0.50647,0.14265189,0.5561219
70954621,-2.0995674,0.5346282,0.14133056,0.4944613
71037144,-2.049493,0.4735365,0.14408171,0.64254266
71063035,-2.0394409,0.52610815,0.14941224,0.53980404
71114396,-2.0814962,0.59531397,0.14892732,0.42022532
71262347,-2.061672,0.45934072,0.14139824,0.6701532
71305189,-2.0733097,0.5308253,0.14479709,0.51387393
71370308,-1.9924184,0.46711972,0.15208465,0.6969939
71425298,-2.0821843,0.4748815,0.13953663,0.6187536
71541373,-2.020117,0.5037412,0.15058321,0.5934192
71597685,-2.0368705,0.53927845,0.15085144,0.51870847
71743236,-2.1368961,0.52835894,0.1356992,0.4860928
71761534,-2.1076589,0.4652214,0.13541064,0.6256528
71837718,-2.0883899,0.5132431,0.14132676,0.5365104
71900923,-2.0911987,0.47534782,0.13831508,0.61213404
71932908,-2.0145748,0.48629117,0.15011775,0.6348035
71970613,-1.9946209,0.49326077,0.15366693,0.6315784
71973350,-1.9398687,0.46837717,0.1603847,0.7310911
71985699,-2.0410194,0.45254758,0.14390244,0.70265096
71986948,-1.9696051,0.46719885,0.15559985,0.7128623
71998023,-1.9195307,0.52921814,0.16872336,0.6024289
72047529,-2.01907,0.48021173,0.14900607,0.64615756
72295407,-2.0502527,0.546992,0.14947106,0.4995686
72512754,-2.0472338,0.5043274,0.14659807,0.5763723
72547009,-2.0828857,0.4960184,0.14087692,0.57259065
73003101,-2.0836148,0.4947154,0.14068341,0.5748202
73173218,-2.0270512,0.50615793,0.14972524,0.58441716
73225946,-2.0357153,0.51498336,0.14910397,0.5622155
73354748,-1.9574717,0.47467074,0.15805446,0.7014906
73469068,-2.0828695,0.4564216,0.13824756,0.6636286
73828159,-2.1319218,0.4928877,0.13392806,0.55128425
74608122,-2.1408355,0.44954747,0.13005616,0.6435463
74642959,-2.063931,0.4698056,0.14176671,0.64229995
75042205,-2.0280938,0.47688097,0.14743231,0.64829504
75072482,-2.1144612,0.5383479,0.13951936,0.4814026
75113379,-2.0878165,0.49769363,0.14030075,0.56641644
75174377,-2.1318626,0.4801358,0.1331076,0.5773972
75209607,-2.0954425,0.5031564,0.13961603,0.55147934
75658754,-2.1459105,0.48645777,0.13165241,0.5563378
75983505,-2.0622427,0.5828577,0.1507125,0.44363332
76031544,-2.120412,0.46204084,0.13349767,0.62533534
76098326,-2.010508,0.52730244,0.1538951,0.5534842
76125921,-2.0130436,0.49476153,0.15097377,0.61675066
76176099,-1.9730742,0.5158605,0.15881455,0.59679574
76215688,-2.0575125,0.51309615,0.14574765,0.55361015
76421949,-2.0331166,0.53084475,0.15073703,0.53491515
76737000,-1.9682245,0.46557194,0.15569662,0.7182995
76985769,-2.024897,0.48201475,0.14826886,0.6381596
77171183,-2.0661285,0.4625018,0.14097475,0.6590441
77315283,-2.0643492,0.51672417,0.14502527,0.54315794
77318395,-2.0812957,0.5068625,0.14187045,0.55221933
77413127,-2.0506527,0.46969524,0.14365426,0.65115774
77531029,-2.0602221,0.5130194,0.1453475,0.55225545
77610035,-2.0822346,0.53119856,0.14353898,0.5086934
77640562,-2.1020725,0.5147307,0.13951284,0.5265675
77669498,-2.0635297,0.48719448,0.14300862,0.6025006
77719745,-2.0891836,0.47034147,0.13826641,0.6250146
77722047,-2.0750978,0.47324845,0.14042023,0.6269765
77872109,-2.0580516,0.47241127,0.14277785,0.6397648
77915093,-1.9842418,0.45571417,0.15252845,0.73445606
78022969,-2.0914018,0.46787545,0.13780051,0.62949216
78104006,-2.0270493,0.49777982,0.1490972,0.6017207
78228711,-2.0114715,0.4802816,0.15014762,0.6509184
78234643,-2.085179,0.517031,0.1420582,0.5314141
78239100,-2.1280172,0.52057624,0.13635175,0.5031437
78338893,-2.0164115,0.4564315,0.14774807,0.709203
78404292,-2.001681,0.47481376,0.15122946,0.67079496
78407332,-2.054229,0.503253,0.14549737,0.57448995
78485476,-1.962079,0.47287568,0.1571942,0.7029793
78517496,-1.9807978,0.48310077,0.15503496,0.6642846
78527913,-1.9781754,0.49538642,0.1563792,0.63722205
78626192,-2.09063,0.48668322,0.13915041,0.58747816
78780721,-2.0188427,0.5170106,0.1517998,0.56790054
78781075,-2.0394287,0.50723517,0.1479642,0.5750928
78783233,-2.0658164,0.5796873,0.14989838,0.4460765
78791062,-2.0294595,0.5060162,0.14935441,0.58329636
78967296,-1.9856592,0.5985211,0.16422045,0.45842502
78994761,-2.0297418,0.4849408,0.14776118,0.6283229
79111130,-2.02955,0.45382854,0.14564691,0.70716
79127170,-2.016035,0.51324755,0.15193179,0.57675964
79153882,-2.0379143,0.51453644,0.14874223,0.5618262
79474642,-2.1227179,0.48490167,0.13463971,0.5726191
79475830,-2.0507925,0.49298826,0.14525366,0.59765965
79511384,-1.9944626,0.4797886,0.15268718,0.6632889
79627008,-2.0282986,0.46258458,0.14641556,0.68423444
79643748,-2.0983245,0.45918837,0.13629992,0.6464186
79712590,-2.0575938,0.4691699,0.1426254,0.64794266
79789962,-2.0732853,0.51256096,0.14342745,0.54593533
80025989,-2.093648,0.53348774,0.14208306,0.49922165
80285519,-2.0837986,0.47675908,0.13943607,0.6134472
80336202,-2.0301945,0.5172333,0.15010363,0.5610715
80428093,-2.0240617,0.5213515,0.15135035,0.5568294
80446740,-2.0163956,0.45800012,0.14785643,0.70487
80596998,-2.0740404,0.47420228,0.14063232,0.6254
80637758,-1.9840475,0.50641984,0.15632518,0.60954744
80645068,-2.072699,0.488235,0.14177524,0.59476113
80656778,-2.133795,0.5576074,0.13829973,0.44479948
81184094,-2.088833,0.47505757,0.13862355,0.6142491
81541188,-1.971608,0.5052078,0.15818492,0.6197621
81543183,-2.1201658,0.46294317,0.13358629,0.6233135
81547566,-2.0531406,0.5574495,0.1499032,0.48239166
81559639,-2.0474756,0.4800754,0.14482352,0.6283769
81649617,-2.0864208,0.48984557,0.13995332,0.5832635
81751207,-2.0392675,0.4924189,0.14689617,0.6058165
81823670,-1.9718647,0.5094313,0.15848354,0.61067885
81844451,-2.0424774,0.50446635,0.14730734,0.5788419
82237947,-2.1551204,0.48497993,0.1303519,0.5542042
82277468,-2.0763786,0.492919,0.14157948,0.5827056
82283742,-2.0137405,0.5390028,0.15435834,0.53131014
82303843,-1.9690133,0.4884778,0.15728307,0.6591622
82327447,-2.1165907,0.46798682,0.13437985,0.6135739
82383344,-2.1184843,0.49036166,0.13557139,0.563813
82523271,-2.0158005,0.55304956,0.15522672,0.50750273
82590484,-2.04421,0.5271414,0.14878234,0.53542316
82637155,-2.0821893,0.5345707,0.14380367,0.50322205
82641161,-2.0659416,0.49600345,0.14328323,0.58240616
83547576,-2.109165,0.49901703,0.13742788,0.5518793
83702673,-2.0535514,0.52876973,0.14752574,0.52763623
84578201,-2.0570064,0.55011666,0.14871967,0.49142677
84581888,-2.0741496,0.5063577,0.14285138,0.5571467
84597799,-2.0922508,0.49669215,0.13961044,0.56590474
84673408,-2.0789273,0.5100826,0.1424399,0.5474578
84723438,-2.051154,0.5094819,0.14640655,0.56403095
84743400,-2.1039276,0.4789891,0.13680315,0.5962726
85211888,-2.0302835,0.4995011,0.14874338,0.59616256
85341009,-2.0347893,0.5267793,0.1501619,0.54113096
85358315,-2.063894,0.4693356,0.14174068,0.64346886
85399309,-2.0106068,0.5409056,0.15500198,0.5297784
85413111,-2.028207,0.5795866,0.15563422,0.4633065
85521070,-2.104204,0.4451748,0.134645,0.6794055
85558318,-2.0472152,0.45914117,0.14344409,0.68044055
85585180,-2.020995,0.47381952,0.14826673,0.6604163
85616814,-2.109813,0.56157154,0.14197111,0.45018372
85644790,-1.9929473,0.4992875,0.15438537,0.6193053
85682011,-2.0513709,0.49531236,0.14533648,0.5924017
85690377,-2.164649,0.55905586,0.13420628,0.42940038
85742280,-1.931256,0.50413626,0.16460948,0.6476777
85767953,-2.0465991,0.49853545,0.14626572,0.5885054
85830584,-2.0054107,0.5823215,0.15947606,0.4702944
85846267,-2.0624814,0.49885368,0.1439839,0.57858557
85852000,-2.1052501,0.47333807,0.1362552,0.60814935
85936404,-2.1043746,0.5156932,0.13926107,0.523657
85940837,-2.0229163,0.5460884,0.15353757,0.51485956
85960844,-2.026539,0.51476204,0.15046133,0.56782156
85966248,-2.0590532,0.49116653,0.14392962,0.5966129
86013459,-2.0360765,0.49606183,0.14763121,0.5999383
86015029,-2.0668314,0.5305745,0.14571878,0.517634
86055886,-2.0757103,0.5299794,0.1443851,0.5140488
86065118,-1.9842962,0.5575448,0.16059522,0.5166222
86102730,-2.0725596,0.47237808,0.14071916,0.63062876
86106423,-2.013797,0.45378575,0.1479566,0.7185097
86142903,-2.056443,0.46390322,0.14243923,0.6618733
86154430,-2.0912926,0.53741866,0.1427182,0.4941444
86157296,-2.048887,0.4790332,0.144547,0.62990904
86158795,-2.1219625,0.5115913,0.13654518,0.5217111
86197075,-2.1002934,0.5269417,0.14065297,0.5065516
86227920,-2.0720396,0.4890604,0.14192599,0.5933855
86305509,-2.0569482,0.46124342,0.14219221,0.6683677
86308364,-2.0088663,0.4691719,0.14974745,0.68029207
86327661,-2.0451329,0.46898353,0.14440115,0.65653133
86435563,-2.114553,0.50767016,0.13728607,0.53267604
86435958,-2.121612,0.4899136,0.13511832,0.562957
86448811,-2.0371802,0.46666205,0.14539611,0.66764843
86466668,-1.9513541,0.5032872,0.16126518,0.6366618
86517025,-2.0539484,0.5051383,0.14567663,0.5709122
86541516,-2.011384,0.50390923,0.15191688,0.5982757
86589523,-2.0522764,0.5077831,0.14611599,0.56668437
86594033,-2.0133848,0.53998244,0.1544949,0.52985233
86657909,-2.0460227,0.5085678,0.14709125,0.5687077
86724656,-2.0456893,0.5056061,0.14691949,0.57471794
86760484,-2.0553195,0.46702257,0.14280653,0.6547452
86777287,-2.046736,0.45602918,0.14330862,0.6891076
86805245,-2.0181727,0.5573001,0.15522477,0.49978453
86808288,-2.055302,0.51614785,0.14629976,0.5491556
86837548,-2.0716183,0.47992802,0.14135896,0.6137212
86990607,-1.9985571,0.49484375,0.15318301,0.62556785
87047867,-2.0470772,0.5096861,0.14701991,0.5659402
87102619,-2.0634801,0.5523182,0.14793943,0.48495921
87108928,-2.010335,0.4842256,0.15060455,0.64230686
87145864,-2.0434039,0.5324146,0.14931887,0.52676237
87187578,-2.1945977,0.49408272,0.12586582,0.5155947
87245722,-2.1468296,0.49649253,0.13218178,0.5362239
87258070,-2.0959637,0.43930718,0.13540727,0.7016255
87261432,-2.1607473,0.5248042,0.13225311,0.48018804
87264633,-2.1327453,0.48411307,0.13324542,0.56853694
87273915,-1.9916104,0.51105905,0.15551397,0.59542525
87300795,-2.1295803,0.45674732,0.13195805,0.63253397
87306570,-2.0804002,0.48613816,0.14054394,0.5946928
87308880,-2.0256739,0.4642776,0.1469156,0.68157315
87329089,-2.028518,0.5401595,0.15218905,0.5216021
87378849,-2.0884078,0.58495784,0.14700042,0.42960513
87417761,-1.980683,0.48609287,0.15527774,0.6571594
87426578,-2.0230753,0.49554285,0.14952466,0.6089062
